Version ID,Primary Product ID,Primary Product ID Type,GTIN,UPC,SKU,Model Number,Serial Number,Registered Number,Alternate Identifier,Certificate Type,Product Name (Model),Trade/Brand Name,Product/Model Description,Product/Model Color,Product/Model Style,Manufacturer GLN,Manufacturer Alternate ID,Small Batch Manufacturer CPSC ID,Manufacturer Name,Manufacturer Address Line 1,Manufacturer Address Line 2,Manufacturer Apt/Suite Number,Manufacturer City,Manufacturer State/Province,Manufacturer Country,Manufacturer Zip/Postal Code,Manufacturer Phone,Manufacturer Email,Manufacture Date,Production Start Date,Production End Date,Lot Number,Lot Number Assigned By,Lab 1 Type,Lab 1 CPSC-ID,Lab 1 Alternate ID,Lab 1 GLN,Lab 1 Name,Lab 1 Address Line 1,Lab 1 Address Line 2,Lab 1 Apt/Suite Number,Lab 1 City,Lab 1 State/Province,Lab 1 Country,Lab 1 Zip/Postal Code,Lab 1 Phone,Lab 1 Email,Lab 1 Citation Codes,Lab 1 Test Report ID,Lab 1 Test URL,Lab 1 Test Report Access Key,Lab 1 Is Component?,Lab 1 Component Description,Last Test Date,Testing Exclusions,Point of Contact (POC) for Test Result Records,POC Alternate ID,POC GLN,POC Name,POC Address Line 1,POC Address Line 2,POC Apt/Suite Number,POC City,POC State/Province,POC Country,POC Zip/Postal Code,POC Phone,POC Email
AB904862,V2086,Model #,,,,V2086,,,,GCC,VUORI GALAXY FZ,VUORI,,,,,FEAV02,,Far Eastern Apparel LTD - VSIP2 Branch,No 46 Tu Do Boulevard VSIP Industrial Park Binh Hoa Ward,,,Ho Chi Minh,Ho Chi Minh,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1341,,,PT SGS Indonesia,The Garden Centre 1st & 2nd Floor - Cilandak Commercial Estate,,,Jakarta Selatan,,Indonesia,,,,1610,JAKCP260006895 R-1,www.sgs.com,,TRUE,DKI-24057,4/22/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
3F652587,V2087,Model #,,,,V2087,,,,GCC,VUORI GALAXY CREW,VUORI,,,,,FEAV02,,Far Eastern Apparel LTD - VSIP2 Branch,No 46 Tu Do Boulevard VSIP Industrial Park Binh Hoa Ward,,,Ho Chi Minh,Ho Chi Minh,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1341,,,PT SGS Indonesia,The Garden Centre 1st & 2nd Floor - Cilandak Commercial Estate,,,Jakarta Selatan,,Indonesia,,,,1610,JAKCP260006895 R-1,www.sgs.com,,TRUE,DKI-24057,4/22/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
0C59AEE2,V4103,Model #,,,,V4103,,,,GCC,CORONADO PANT CLASSIC FIT 30,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX63120/2026/JU Amendment,www.sgs.com,,TRUE,RT1906120-HR,7/9/2026,,Importer,,,,,,,,,,,,
9A778DFA,VW1515,Model #,,,,VW1515,,,,GCC,FORMEVERYDAY BRA,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33496/2026/YW Amendment,www.sgs.com,,TRUE,KS0927-21,4/10/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
7AAE5475,VW1570,Model #,,,,VW1570,,,,GCC,VUORI ALLTHEFEELS LINEWORK BRA,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33496/2026/YW Amendment,www.sgs.com,,TRUE,KS0927-21,4/10/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
1E86D324,VW1614,Model #,,,,VW1614,,,,GCC,VUORI ALLTHEFEELS LINEWORK TNK,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33496/2026/YW Amendment,www.sgs.com,,TRUE,KS0927-21,4/10/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
D335218E,VW1643,Model #,,,,VW1643,,,,GCC,DAILY LAYERED BRA,VUORI,,,,,SAB001,,Sabrina (Cambodia) Garment Manufacturing Corp,National Road No 4 Trapaing Reussey Village Sambo Commune Samrong Torng District,,,Samraong Tong,Kampong Speu,Cambodia,,85515753886,sophegui_kh@sabrina.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,SL52605270578001TX,www.sgs.com,,TRUE,TT179-005S/F0007,1/16/2026,,Importer,,,,,,,,,,,,
4878EE9A,V2028,Model #,,,,V2028,,,,GCC,JEFFREYS CREW 2.0,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1044,,,SGS Korea Co Ltd Anyang Branch,#322 The O Valley Bldg,,,Anyang,Gyeonggi-do,South Korea,,,,1610,F690101/LF-CTSAYSA26-02189,www.sgs.com,,TRUE,SW-D-AD002 ,3/3/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
AE35E141,V250,Model #,,,,V250,,,,GCC,FLUENT SWEATER,VUORI,,,,,STI002,,CHUN XUE (KHM) CASHMERE TEXTILE COLTD,National Road No 21 PrekBek Village Koh Thom “B” Commune,,,Koh Thom,Kandal,Cambodia,,8.62152E+11,shujuanliu@shangtexdec.com,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52605271730501TX,www.sgs.com,,TRUE,ZJ31YCSB150,2/5/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
357CE2C8,V2123,Model #,,,,V2123,,,,GCC,MIDWEIGHT RIB SWEATER HOODIE,VUORI,,,,,STI002,,CHUN XUE (KHM) CASHMERE TEXTILE COLTD,National Road No 21 PrekBek Village Koh Thom “B” Commune,,,Koh Thom,Kandal,Cambodia,,8.62152E+11,shujuanliu@shangtexdec.com,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52535371930101TX,www.sgs.com,,TRUE,ZJ31YCSB482,1/16/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
298BA1F7,V4092,Model #,,,,V4092,,,,GCC,VUORI GALAXY PANT CLASSIC 30,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1341,,,PT SGS Indonesia,The Garden Centre 1st & 2nd Floor - Cilandak Commercial Estate,,,Jakarta Selatan,,Indonesia,,,,1610,JAKCP260006895 R-1,www.sgs.com,,TRUE,DKI-24057,4/22/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
FA908BA6,V4092-28,Model #,,,,V4092-28,,,,GCC,VUORI GALAXY SWEATPANT CLSC 28,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1341,,,PT SGS Indonesia,The Garden Centre 1st & 2nd Floor - Cilandak Commercial Estate,,,Jakarta Selatan,,Indonesia,,,,1610,JAKCP260006895 R-1,www.sgs.com,,TRUE,DKI-24057,4/22/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
6D012D7B,V8088,Model #,,,,V8088,,,,GCC,SLOUCHY CREW SOCK,VUORI,,,,,DEL004,,ZHUJI HENGTAI KNITTING AND TEXTILE,No 10 Tianyuan West Road Datang Street,,,Zhuji,Zhejiang,China,,9.72508E+11,Inna.Reznik@deltagalil.com,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52615325119901TX,www.sgs.com,,FALSE,,6/23/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
F479E6FD,V8210,Model #,,,,V8210,,,,GCC,VUORI CREW SOCK 2.0,VUORI,,,,,DEL002,,Delta Galil Vietnam Co Ltd,PHU KIM VILLAGE CAT TRINH COMMUNE PHU CAT DISTRICT,,,BINH DINH,,Viet Nam,55000,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260401168601TX,www.sgs.com,,FALSE,,4/10/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
39419658,VW1231,Model #,,,,VW1231,,,,GCC,VUORI ALLTHEFORM BRA,VUORI,,,,,YOG001,,YOUNGONE NAMDINH CO LTD,Lot OPQR  N6 Road Hoa Xa Industrial Park Thanh Nam Ward,,,NINH BINH,,Viet Nam,,327598903,ngahtt@youngonevn.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TXB3219/2025/LI,www.sgs.com,,TRUE,B02ADPA0001,11/28/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
3ABFBCF3,VW1451,Model #,,,,VW1451,,,,GCC,L/S MODAL TOP,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1016,,,SGS Hong Kong Limited,1/F On Wui Centre 25 Lok Yip Road Fanling NT,,,Hong Kong,,Hong Kong,,,,1610,SL12600312836801TX,www.sgs.com,,TRUE,AFP03839,5/23/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
F6FB63CA,VW1560,Model #,,,,VW1560,,,,GCC,VUORI ALLTHEFEELS RACERBACK,VUORI,,,,,YOG001,,YOUNGONE NAMDINH CO LTD,Lot OPQR  N6 Road Hoa Xa Industrial Park Thanh Nam Ward,,,NINH BINH,,Viet Nam,,327598903,ngahtt@youngonevn.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX33496/2026/YW Amendment,www.sgs.com,,TRUE,KS0927-21,4/10/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
1A9A70E5,VW4494-S,Model #,,,,VW4494-S,,,,GCC,FORMREFINED LEGGING-SHORT,VUORI,,,,,YOG001,,YOUNGONE NAMDINH CO LTD,Lot OPQR  N6 Road Hoa Xa Industrial Park Thanh Nam Ward,,,NINH BINH,,Viet Nam,,327598903,ngahtt@youngonevn.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX71746/2025/AC,www.sgs.com,,TRUE,KP04570JA0,7/23/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
96117EBC,VW4529,Model #,,,,VW4529,,,,GCC,VUORI GALAXY HIGH RISE WIDELEG,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1341,,,PT SGS Indonesia,The Garden Centre 1st & 2nd Floor - Cilandak Commercial Estate,,,Jakarta Selatan,,Indonesia,,,,1610,JAKCP260006895 R-1,www.sgs.com,,TRUE,DKI-24057,4/22/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
F8695EAC,VW4529-S,Model #,,,,VW4529-S,,,,GCC,VUORI GALAXY HIGH RISE WIDE-S,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1341,,,PT SGS Indonesia,The Garden Centre 1st & 2nd Floor - Cilandak Commercial Estate,,,Jakarta Selatan,,Indonesia,,,,1610,JAKCP260006895 R-1,www.sgs.com,,TRUE,DKI-24057,4/22/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
7A7C1FA6,VW1532,Model #,,,,VW1532,,,,GCC,ELEVATION SQUARE NECK CAMI,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX70400/2026/TY,www.sgs.com,,TRUE,REV0527,7/15/2026,,Importer,,,,,,,,,,,,
86539971,VW4420,Model #,,,,VW4420,,,,GCC,ELEVATION RHYTHM FLARE,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX70400/2026/TY,www.sgs.com,,TRUE,REV0527,7/15/2026,,Importer,,,,,,,,,,,,
69BAF2FD,V3092,Model #,,,,V3092,,,,GCC,QUALIFY SHORT LINED 5,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,Feb-25,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260401240201TX,www.sgs.com,,TRUE,JBVF00144HB-03,5/9/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
BF1FD3DA,V330,Model #,,,,V330,,,,GCC,BANKS SHORT 7,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,Feb-25,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260401240201TX,www.sgs.com,,TRUE,JBVF00144HB-03,5/9/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
B834083B,V2119,Model #,,,,V2119,,,,GCC,PONTO PERFORMANCE CREW 2.0,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX63120/2026/JU Amendment,www.sgs.com,,TRUE,RT1906120-HR,7/9/2026,,Importer,,,,,,,,,,,,
BFC5E5B2,V2009,Model #,,,,V2009,,,,GCC,CORONADO SHIRT JACKET,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX63120/2026/JU Amendment,www.sgs.com,,TRUE,RT1906120-HR,7/9/2026,,Importer,,,,,,,,,,,,
7CF90036,V8137,Model #,,,,V8137,,,,GCC,DREAMKNIT ROBE,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
C71580C8,V2110,Model #,,,,V2110,,,,GCC,PONTO PULLOVER HOODIE,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
B78A220A,V1071,Model #,,,,V1071,,,,GCC,V1071 LS PONTO PERFORMANCE TEE,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
48692A4F,VW2084-L,Model #,,,,VW2084-L,,,,GCC,HALO MINI FZ HOODIE-LONG,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
1B063CBE,VW1099,Model #,,,,VW1099,,,,GCC,VUORI ALLTHEFEELS BRA,VUORI,,,,,SABC01,,Sabrina (Cambodia) Garment Manufacturing Corp,National Road No 4 Trapaing Reussey Village Sambo Commune Samrong Torng District,,,Samraong Tong,Kampong Speu,Cambodia,,85515753886,sophegui_kh@sabrina.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX20640/2026/LI,www.sgs.com,,TRUE,KP0212RJA3,2/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
CC30AEF8,V1098,Model #,,,,V1098,,,,GCC,SS PONTO TEE - RELAXED FIT,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
BAA2C132,VW1553,Model #,,,,VW1553,,,,GCC,HALO HALTER RUCHED TOP,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
05C4860E,VW1472,Model #,,,,VW1472,,,,GCC,L/S HALO WRAP TOP,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
33CBFCAE,VW1396,Model #,,,,VW1396,,,,GCC,HALO CARDIGAN 2.0,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
D7C1C24B,VW1387,Model #,,,,VW1387,,,,GCC,VUORI ALLTHEFEELS CORSET TANK,VUORI,,,,,SABC01,,Sabrina (Cambodia) Garment Manufacturing Corp,National Road No 4 Trapaing Reussey Village Sambo Commune Samrong Torng District,,,Samraong Tong,Kampong Speu,Cambodia,,85515753886,sophegui_kh@sabrina.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX20640/2026/LI,www.sgs.com,,TRUE,KP0212RJA3,2/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
1416E6E0,VW3235,Model #,,,,VW3235,,,,GCC,VUORI ALLTHEFEELS CRST SHORT 4,VUORI,,,,,SAB003-1,,AROMA SUCCESS GARMENT CO LTD,Tang Snao village Tumpoar Meas commune Samraong Tong district,,,Samraong Tong,Kampong Speu,Cambodia,,85598535466,fionsun@sabrina.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX20640/2026/LI,www.sgs.com,,TRUE,KP0212RJA3,2/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
D9962020,VW4451-L,Model #,,,,VW4451-L,,,,GCC,VUORI ALLTHEFEELS STRT LEG - L,VUORI,,,,,SAB003-1,,AROMA SUCCESS GARMENT CO LTD,Tang Snao village Tumpoar Meas commune Samraong Tong district,,,Samraong Tong,Kampong Speu,Cambodia,,85598535466,fionsun@sabrina.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX20640/2026/LI,www.sgs.com,,TRUE,KP0212RJA3,2/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
84FE7F98,VW4451-S,Model #,,,,VW4451-S,,,,GCC,VUORI ALLTHEFEELS STRT LEG - S,VUORI,,,,,SAB003-1,,AROMA SUCCESS GARMENT CO LTD,Tang Snao village Tumpoar Meas commune Samraong Tong district,,,Samraong Tong,Kampong Speu,Cambodia,,85598535466,fionsun@sabrina.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX20640/2026/LI,www.sgs.com,,TRUE,KP0212RJA3,2/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
A7196C75,VW1494,Model #,,,,VW1494,,,,GCC,VUORI ALLTHEFEELS SHIRRED BRA,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX20640/2026/LI,www.sgs.com,,TRUE,KP0212RJA3,2/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
BF07C251,VW4313-L,Model #,,,,VW4313-L,,,,GCC,HALO MODERN STRGHT LEG PANT-L,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
02CCE51B,VW4313-S,Model #,,,,VW4313-S,,,,GCC,HALO MODERN STRGHT LEG PANT-S,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
9435712A,VW4496,Model #,,,,VW4496,,,,GCC,HALO STRAIGHT LEG ANKLE PANT,VUORI,,,,,ECL003,,PT Eclat Textile International,Jalan Saptarengga No11 Wonorejo Kec Kaliwungu Kab Kendal Jawa Tengah,,,Kendal,Jawa Tengah,Indonesia,51372,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40785/2026/JU,www.sgs.com,,TRUE,RT1902084,4/16/2026,,Importer,,,,,,,,,,,,
